time_in,time_out,face_id,duration,emotions,productivity
2024-09-15 14:13:50,2024-09-15 14:14:54,0,64.0,"happy,happy",100
2024-09-15 14:15:21,0,happy
2024-09-15 14:15:59,1,neutral
2024-09-15 14:15:59,2,happy
2024-09-15 14:15:21,2024-09-15 14:15:59,0,38.0,happy,100
2024-09-15 14:15:59,2024-09-15 14:16:25,1,26.0,neutral,70.0
2024-09-15 14:15:59,2024-09-15 14:16:25,2,26.0,happy,100
2024-09-15 14:16:46,1,neutral   
2024-09-15 14:16:46,2,happy
2024-09-15 14:16:46,2024-09-15 14:16:57,1,11.0,neutral,70.0
2024-09-15 14:16:46,2024-09-15 14:16:57,2,11.0,happy,100
2024-09-15 14:56:47,0,surprise
2024-09-15 14:56:47,2024-09-15 14:56:52,0,5.0,surprise,50.0
2024-09-15 14:57:12,0,neutral
2024-09-15 14:57:17,1,fear
2024-09-15 14:57:12,2024-09-15 14:57:17,0,5.0,neutral,70.0
2024-09-15 14:57:22,1,surprise
2024-09-15 14:57:17,2024-09-15 14:57:27,1,10.0,"fear,surprise",0
2024-09-15 14:57:42,0,surprise
2024-09-15 14:57:47,0,surprise
2024-09-15 14:57:42,2024-09-15 14:57:52,0,10.0,"surprise,surprise",50.0
2024-09-15 14:58:12,0,neutral
2024-09-15 14:58:17,1,neutral
2024-09-15 14:58:12,2024-09-15 14:58:17,0,5.0,neutral,70.0
2024-09-15 14:58:22,0,fear
2024-09-15 14:58:17,2024-09-15 14:58:22,1,5.0,neutral,70.0
2024-09-15 14:58:27,2,surprise
2024-09-15 14:58:22,2024-09-15 14:58:27,0,5.0,fear,0
2024-09-15 14:58:32,0,surprise
2024-09-15 14:58:27,2024-09-15 14:58:32,2,5.0,surprise,50.0
2024-09-15 14:58:32,2024-09-15 14:58:37,0,5.0,surprise,50.0
2024-09-15 14:58:45,3,surprise
2024-09-15 14:58:45,2024-09-15 14:58:47,3,2.0,surprise,50.0
2024-09-15 14:58:55,4,fear
2024-09-15 14:58:57,5,angry
2024-09-15 14:58:55,2024-09-15 14:58:57,4,2.0,fear,0
2024-09-15 14:58:57,2024-09-15 14:58:59,5,2.0,angry,0
2024-09-15 14:59:01,5,happy
2024-09-15 14:59:01,2024-09-15 14:59:03,5,2.0,happy,100
2024-09-15 14:59:07,0,neutral
2024-09-15 14:59:07,2024-09-15 14:59:09,0,2.0,neutral,70.0
2024-09-15 14:59:17,0,surprise
2024-09-15 14:59:19,0,surprise
2024-09-15 14:59:21,0,surprise
2024-09-15 14:59:23,0,surprise
2024-09-15 14:59:25,0,surprise
2024-09-15 14:59:27,0,surprise
2024-09-15 14:59:29,6,neutral
2024-09-15 14:59:17,2024-09-15 14:59:29,0,12.0,"surprise,surprise,surprise,surprise,surprise,surprise",50.0
2024-09-15 14:59:31,6,happy
2024-09-15 14:59:33,7,fear
2024-09-15 14:59:29,2024-09-15 14:59:33,6,4.0,"neutral,happy",85.0
2024-09-15 14:59:33,2024-09-15 14:59:35,7,2.0,fear,0
2024-09-15 14:59:37,6,fear
2024-09-15 14:59:37,2024-09-15 14:59:39,6,2.0,fear,0
2024-09-15 14:59:53,8,sad
2024-09-15 14:59:53,2024-09-15 14:59:55,8,2.0,sad,0
2024-09-15 15:11:46,1,neutral
2024-09-15 15:11:46,2,happy
2024-09-15 15:12:02,1,neutral
2024-09-15 15:12:02,2,happy
2024-09-15 15:11:46,2024-09-15 15:12:09,1,23.0,"neutral,neutral",70.0
2024-09-15 15:11:46,2024-09-15 15:12:09,2,23.0,"happy,happy",100
2024-09-15 15:12:42,3,surprise
2024-09-15 15:12:44,3,surprise
2024-09-15 15:12:42,2024-09-15 15:12:46,3,4.0,"surprise,surprise",50.0
2024-09-15 15:12:50,4,surprise
2024-09-15 15:12:50,2024-09-15 15:12:52,4,2.0,surprise,50.0
2024-09-15 15:12:58,3,surprise
2024-09-15 15:13:00,3,surprise
2024-09-15 15:13:02,5,angry
2024-09-15 15:12:58,2024-09-15 15:13:02,3,4.0,"surprise,surprise",50.0
2024-09-15 15:13:04,5,angry
2024-09-15 15:13:06,5,angry
2024-09-15 15:13:08,5,neutral
2024-09-15 15:13:10,4,neutral
2024-09-15 15:13:02,2024-09-15 15:13:10,5,8.0,"angry,angry,angry,neutral",0
2024-09-15 15:13:12,4,fear
2024-09-15 15:13:14,4,fear
2024-09-15 15:13:10,2024-09-15 15:13:16,4,6.0,"neutral,fear,fear",0
2024-09-15 15:13:22,3,fear
2024-09-15 15:13:24,4,surprise
2024-09-15 15:13:22,2024-09-15 15:13:24,3,2.0,fear,0
2024-09-15 15:13:26,4,surprise
2024-09-15 15:13:28,3,surprise
2024-09-15 15:13:24,2024-09-15 15:13:28,4,4.0,"surprise,surprise",50.0
2024-09-15 15:13:28,2024-09-15 15:13:30,3,2.0,surprise,50.0
2024-09-15 15:13:56,6,angry
2024-09-15 15:13:56,2024-09-15 15:13:58,6,2.0,angry,0
2024-09-15 15:14:00,3,surprise
2024-09-15 15:14:00,6,sad
2024-09-15 15:14:02,4,surprise
2024-09-15 15:14:00,2024-09-15 15:14:02,3,2.0,surprise,50.0
2024-09-15 15:14:00,2024-09-15 15:14:02,6,2.0,sad,0
2024-09-15 15:14:04,3,surprise
2024-09-15 15:14:02,2024-09-15 15:14:04,4,2.0,surprise,50.0
2024-09-15 15:14:04,2024-09-15 15:14:06,3,2.0,surprise,50.0
2024-09-15 15:14:08,3,surprise
2024-09-15 15:14:10,4,surprise
2024-09-15 15:14:08,2024-09-15 15:14:10,3,2.0,surprise,50.0
2024-09-15 15:14:10,2024-09-15 15:14:12,4,2.0,surprise,50.0
2024-09-15 15:14:14,3,surprise
2024-09-15 15:14:14,2024-09-15 15:14:16,3,2.0,surprise,50.0
2024-09-15 15:14:20,3,surprise
2024-09-15 15:14:20,2024-09-15 15:14:22,3,2.0,surprise,50.0
2024-09-15 15:14:28,3,surprise
